Date;Région;Filière;Valeur (TWh)
2018-04;Normandie;Hydraulique;0,013559199
2018-05;Normandie;Hydraulique;0,012534224
2018-06;Normandie;Hydraulique;0,011064634
2018-07;Normandie;Hydraulique;0,009824147
2018-08;Normandie;Hydraulique;0,008848582
2018-09;Normandie;Hydraulique;0,008207789
2018-10;Normandie;Hydraulique;0,008557319
2018-11;Normandie;Hydraulique;0,008858409
2018-12;Normandie;Hydraulique;0,013226565
2019-01;Normandie;Hydraulique;0,010235536
2019-02;Normandie;Hydraulique;0,01139053
2019-03;Normandie;Hydraulique;0,011561619
2019-04;Normandie;Hydraulique;0,010428025
2019-05;Normandie;Hydraulique;0,008978044
2019-06;Normandie;Hydraulique;0,007681772
2019-07;Normandie;Hydraulique;0,003685198
2019-08;Normandie;Hydraulique;0,004543906
2019-09;Normandie;Hydraulique;0,00432634
2019-10;Normandie;Hydraulique;0,007469031
2019-11;Normandie;Hydraulique;0,013255063
2019-12;Normandie;Hydraulique;0,011940301
2020-01;Normandie;Hydraulique;0,013106026
2020-02;Normandie;Hydraulique;0,008686031
2020-03;Normandie;Hydraulique;0,004755835
2020-04;Normandie;Hydraulique;0,011086053
2020-05;Normandie;Hydraulique;0,011022488
2020-06;Normandie;Hydraulique;0,008342866
2020-07;Normandie;Hydraulique;0,007626263
2020-08;Normandie;Hydraulique;0,007000705
2020-09;Normandie;Hydraulique;0,005904227
2020-10;Normandie;Hydraulique;0,008065453
2020-11;Normandie;Hydraulique;0,008523791
2020-12;Normandie;Hydraulique;0,010199806
2021-01;Normandie;Hydraulique;0,009731299
2021-02;Normandie;Hydraulique;0,007003616
2021-03;Normandie;Hydraulique;0,010668918
2021-04;Normandie;Hydraulique;0,008566145
2021-05;Normandie;Hydraulique;0,008560549
2021-06;Normandie;Hydraulique;0,009069218
2021-07;Normandie;Hydraulique;0,008438566
2021-08;Normandie;Hydraulique;0,007611557
2021-09;Normandie;Hydraulique;0,006987988
2021-10;Normandie;Hydraulique;0,007184499
2021-11;Normandie;Hydraulique;0,007295388
2021-12;Normandie;Hydraulique;0,011110044
2022-01;Normandie;Hydraulique;0,009234626
2022-02;Normandie;Hydraulique;0,010764589
2022-03;Normandie;Hydraulique;0,012609973
2022-04;Normandie;Hydraulique;0,011942
2022-05;Normandie;Hydraulique;0,009410388
2022-06;Normandie;Hydraulique;0,007164287
2022-07;Normandie;Hydraulique;0,006123415
2022-08;Normandie;Hydraulique;0,005324535
2022-09;Normandie;Hydraulique;0,005364813
2022-10;Normandie;Hydraulique;0,008225433
2022-11;Normandie;Hydraulique;0,009925684
2022-12;Normandie;Hydraulique;0,011361275
2023-01;Normandie;Hydraulique;0,012368018
2023-02;Normandie;Hydraulique;0,011149784
2023-03;Normandie;Hydraulique;0,01281707
2023-04;Normandie;Hydraulique;0,012527237
2023-05;Normandie;Hydraulique;0,01187734
2023-06;Normandie;Hydraulique;0,007053644
2023-07;Normandie;Hydraulique;0,006310923
2023-08;Normandie;Hydraulique;0,00859456
2023-09;Normandie;Hydraulique;0,007144627
2023-10;Normandie;Hydraulique;0,008183023
2023-11;Normandie;Hydraulique;0,010650542
2023-12;Normandie;Hydraulique;0,009004669
2024-01;Normandie;Hydraulique;0,010701298
2024-02;Normandie;Hydraulique;0,01007513
2024-03;Normandie;Hydraulique;0,008395963
2024-04;Normandie;Hydraulique;0,008641919
2024-05;Normandie;Hydraulique;0,011522524
2024-06;Normandie;Hydraulique;0,010974116
2024-07;Normandie;Hydraulique;0,009715802
2024-08;Normandie;Hydraulique;0,01015728
2024-09;Normandie;Hydraulique;0,009493401
2024-10;Normandie;Hydraulique;0,008828995
2024-11;Normandie;Hydraulique;0,010904034
2024-12;Normandie;Hydraulique;0,010238213
2025-01;Normandie;Hydraulique;0,007898767
2025-02;Normandie;Hydraulique;0,010891477
2025-03;Normandie;Hydraulique;0,01154451
2025-04;Normandie;Hydraulique;0,01175072
2025-05;Normandie;Hydraulique;0,010915876
2025-06;Normandie;Hydraulique;0,008190804
2025-07;Normandie;Hydraulique;0,007610187
2025-08;Normandie;Hydraulique;0,006752898
2025-09;Normandie;Hydraulique;0,008381042
2025-10;Normandie;Hydraulique;0,010087026
2014-01;Normandie;Eolien;0,156650887
2014-02;Normandie;Eolien;0,166272838
2014-03;Normandie;Eolien;0,074898095
2014-04;Normandie;Eolien;0,053502523
2014-05;Normandie;Eolien;0,083136716
2014-06;Normandie;Eolien;0,041089424
2014-07;Normandie;Eolien;0,047240631
2014-08;Normandie;Eolien;0,065176793
2014-09;Normandie;Eolien;0,030965258
2014-10;Normandie;Eolien;0,09536088
2014-11;Normandie;Eolien;0,096675345
2014-12;Normandie;Eolien;0,135532027
2015-01;Normandie;Eolien;0,150995684
2015-02;Normandie;Eolien;0,108136972
2015-03;Normandie;Eolien;0,115887254
2015-04;Normandie;Eolien;0,072162279
2015-05;Normandie;Eolien;0,085240894
2015-06;Normandie;Eolien;0,073081008
2015-07;Normandie;Eolien;0,075141221
2015-08;Normandie;Eolien;0,054767716
2015-09;Normandie;Eolien;0,080640357
2015-10;Normandie;Eolien;0,072378188
2015-11;Normandie;Eolien;0,168567731
2015-12;Normandie;Eolien;0,202727608
2016-01;Normandie;Eolien;0,186696874
2016-02;Normandie;Eolien;0,159978627
2016-03;Normandie;Eolien;0,125351219
2016-04;Normandie;Eolien;0,089322513
2016-05;Normandie;Eolien;0,070242625
2016-06;Normandie;Eolien;0,056700883
2016-07;Normandie;Eolien;0,054255031
2016-08;Normandie;Eolien;0,074457146
2016-09;Normandie;Eolien;0,060875568
2016-10;Normandie;Eolien;0,070711865
2016-11;Normandie;Eolien;0,138760377
2016-12;Normandie;Eolien;0,096583724
2017-01;Normandie;Eolien;0,095981629
2017-02;Normandie;Eolien;0,149431023
2017-03;Normandie;Eolien;0,150970742
2017-04;Normandie;Eolien;0,054711193
2017-05;Normandie;Eolien;0,075330853
2017-06;Normandie;Eolien;0,07469756
2017-07;Normandie;Eolien;0,085399555
2017-08;Normandie;Eolien;0,062658415
2017-09;Normandie;Eolien;0,09443392
2017-10;Normandie;Eolien;0,124025794
2017-11;Normandie;Eolien;0,130534689
2017-12;Normandie;Eolien;0,197053665
2018-01;Normandie;Eolien;0,227159211
2018-02;Normandie;Eolien;0,160016829
2018-03;Normandie;Eolien;0,169277668
2018-04;Normandie;Eolien;0,115982875
2018-05;Normandie;Eolien;0,070522393
2018-06;Normandie;Eolien;0,058568146
2018-07;Normandie;Eolien;0,049389816
2018-08;Normandie;Eolien;0,068929107
2018-09;Normandie;Eolien;0,091314382
2018-10;Normandie;Eolien;0,123336665
2018-11;Normandie;Eolien;0,165796834
2018-12;Normandie;Eolien;0,217467269
2019-01;Normandie;Eolien;0,145051527
2019-02;Normandie;Eolien;0,15172009
2019-03;Normandie;Eolien;0,236264223
2019-04;Normandie;Eolien;0,111442607
2019-05;Normandie;Eolien;0,092565063
2019-06;Normandie;Eolien;0,09598807
2019-07;Normandie;Eolien;0,082691733
2019-08;Normandie;Eolien;0,093313279
2019-09;Normandie;Eolien;0,143252107
2019-10;Normandie;Eolien;0,189006177
2019-11;Normandie;Eolien;0,171434031
2019-12;Normandie;Eolien;0,262392903
2020-01;Normandie;Eolien;0,21511447
2020-02;Normandie;Eolien;0,322869683
2020-03;Normandie;Eolien;0,233038711
2020-04;Normandie;Eolien;0,101373971
2020-05;Normandie;Eolien;0,121726061
2020-06;Normandie;Eolien;0,099678721
2020-07;Normandie;Eolien;0,111756545
2020-08;Normandie;Eolien;0,111317694
2020-09;Normandie;Eolien;0,106155269
2020-10;Normandie;Eolien;0,21084995
2020-11;Normandie;Eolien;0,175911206
2020-12;Normandie;Eolien;0,235937877
2021-01;Normandie;Eolien;0,188085557
2021-02;Normandie;Eolien;0,215605862
2021-03;Normandie;Eolien;0,183437474
2021-04;Normandie;Eolien;0,125923334
2021-05;Normandie;Eolien;0,203024968
2021-06;Normandie;Eolien;0,047311509
2021-07;Normandie;Eolien;0,093762097
2021-08;Normandie;Eolien;0,11083098
2021-09;Normandie;Eolien;0,082494924
2021-10;Normandie;Eolien;0,176090543
2021-11;Normandie;Eolien;0,136165925
2021-12;Normandie;Eolien;0,230717599
2022-01;Normandie;Eolien;0,15235343
2022-02;Normandie;Eolien;0,280011907
2022-03;Normandie;Eolien;0,168811876
2022-04;Normandie;Eolien;0,15481437
2022-05;Normandie;Eolien;0,084168358
2022-06;Normandie;Eolien;0,083998285
2022-07;Normandie;Eolien;0,070057533
2022-08;Normandie;Eolien;0,081698015
2022-09;Normandie;Eolien;0,104284248
2022-10;Normandie;Eolien;0,173578146
2022-11;Normandie;Eolien;0,277160219
2022-12;Normandie;Eolien;0,209970256
2023-01;Normandie;Eolien;0,284097147
2023-02;Normandie;Eolien;0,140762018
2023-03;Normandie;Eolien;0,291055201
2023-04;Normandie;Eolien;0,164658718
2023-05;Normandie;Eolien;0,147107525
2023-06;Normandie;Eolien;0,095688487
2023-07;Normandie;Eolien;0,159200534
2023-08;Normandie;Eolien;0,130659686
2023-09;Normandie;Eolien;0,137077629
2023-10;Normandie;Eolien;0,257073156
2023-11;Normandie;Eolien;0,37920721
2023-12;Normandie;Eolien;0,453841487
2024-01;Normandie;Eolien;0,346608554
2024-02;Normandie;Eolien;0,404408043
2024-03;Normandie;Eolien;0,306006445
2024-04;Normandie;Eolien;0,323082669
2024-05;Normandie;Eolien;0,176468983
2024-06;Normandie;Eolien;0,167269794
2024-07;Normandie;Eolien;0,193961041
2024-08;Normandie;Eolien;0,194275511
2024-09;Normandie;Eolien;0,305350424
2024-10;Normandie;Eolien;0,247881212
2024-11;Normandie;Eolien;0,314974823
2024-12;Normandie;Eolien;0,452721103
2025-01;Normandie;Eolien;0,358550098
2025-02;Normandie;Eolien;0,288395009
2025-03;Normandie;Eolien;0,256155429
2025-04;Normandie;Eolien;0,258468111
2025-05;Normandie;Eolien;0,279827441
2025-06;Normandie;Eolien;0,185845128
2025-07;Normandie;Eolien;0,20312762
2025-08;Normandie;Eolien;0,218317328
2025-09;Normandie;Eolien;0,337273303
2025-10;Normandie;Eolien;0,414925524
2014-01;Normandie;Thermique fossile;0,395762349
2014-02;Normandie;Thermique fossile;0,402415314
2014-03;Normandie;Thermique fossile;0,393627504
2014-04;Normandie;Thermique fossile;0,174437519
2014-05;Normandie;Thermique fossile;0,179025309
2014-06;Normandie;Thermique fossile;0,169475733
2014-07;Normandie;Thermique fossile;0,160752665
2014-08;Normandie;Thermique fossile;0,163099394
2014-09;Normandie;Thermique fossile;0,166955218
2014-10;Normandie;Thermique fossile;0,184321686
2014-11;Normandie;Thermique fossile;0,267726915
2014-12;Normandie;Thermique fossile;0,282346103
2015-01;Normandie;Thermique fossile;0,281858056
2015-02;Normandie;Thermique fossile;0,254705605
2015-03;Normandie;Thermique fossile;0,225291907
2015-04;Normandie;Thermique fossile;0,337512947
2015-05;Normandie;Thermique fossile;0,187214231
2015-06;Normandie;Thermique fossile;0,175262768
2015-07;Normandie;Thermique fossile;0,172013605
2015-08;Normandie;Thermique fossile;0,192411346
2015-09;Normandie;Thermique fossile;0,2642333
2015-10;Normandie;Thermique fossile;0,30916951
2015-11;Normandie;Thermique fossile;0,489841711
2015-12;Normandie;Thermique fossile;0,498436502
2016-01;Normandie;Thermique fossile;0,524731741
2016-02;Normandie;Thermique fossile;0,408739279
2016-03;Normandie;Thermique fossile;0,598830748
2016-04;Normandie;Thermique fossile;0,444552415
2016-05;Normandie;Thermique fossile;0,312091388
2016-06;Normandie;Thermique fossile;0,282729878
2016-07;Normandie;Thermique fossile;0,223276445
2016-08;Normandie;Thermique fossile;0,255078524
2016-09;Normandie;Thermique fossile;0,456104978
2016-10;Normandie;Thermique fossile;0,351703619
2016-11;Normandie;Thermique fossile;0,546135571
2016-12;Normandie;Thermique fossile;0,622725459
2017-01;Normandie;Thermique fossile;0,642882878
2017-02;Normandie;Thermique fossile;0,446583364
2017-03;Normandie;Thermique fossile;0,495381541
2017-04;Normandie;Thermique fossile;0,391989995
2017-05;Normandie;Thermique fossile;0,221254344
2017-06;Normandie;Thermique fossile;0,275573323
2017-07;Normandie;Thermique fossile;0,430635501
2017-08;Normandie;Thermique fossile;0,286015987
2017-09;Normandie;Thermique fossile;0,41845763
2017-10;Normandie;Thermique fossile;0,459312781
2017-11;Normandie;Thermique fossile;0,595621338
2017-12;Normandie;Thermique fossile;0,336379834
2018-01;Normandie;Thermique fossile;0,376702485
2018-02;Normandie;Thermique fossile;0,589227373
2018-03;Normandie;Thermique fossile;0,32175317
2018-04;Normandie;Thermique fossile;0,196475493
2018-05;Normandie;Thermique fossile;0,277804117
2018-06;Normandie;Thermique fossile;0,34911529
2018-07;Normandie;Thermique fossile;0,194296461
2018-08;Normandie;Thermique fossile;0,259699653
2018-09;Normandie;Thermique fossile;0,123301495
2018-10;Normandie;Thermique fossile;0,129912601
2018-11;Normandie;Thermique fossile;0,274000516
2018-12;Normandie;Thermique fossile;0,305090547
2019-01;Normandie;Thermique fossile;0,360035067
2019-02;Normandie;Thermique fossile;0,434084224
2019-03;Normandie;Thermique fossile;0,309422433
2019-04;Normandie;Thermique fossile;0,221744422
2019-05;Normandie;Thermique fossile;0,205566988
2019-06;Normandie;Thermique fossile;0,151413793
2019-07;Normandie;Thermique fossile;0,181326334
2019-08;Normandie;Thermique fossile;0,203312416
2019-09;Normandie;Thermique fossile;0,168004668
2019-10;Normandie;Thermique fossile;0,112679145
2019-11;Normandie;Thermique fossile;0,388020479
2019-12;Normandie;Thermique fossile;0,3614722
2020-01;Normandie;Thermique fossile;0,353584984
2020-02;Normandie;Thermique fossile;0,295484969
2020-03;Normandie;Thermique fossile;0,268925022
2020-04;Normandie;Thermique fossile;0,137048667
2020-05;Normandie;Thermique fossile;0,144379389
2020-06;Normandie;Thermique fossile;0,135486218
2020-07;Normandie;Thermique fossile;0,177480946
2020-08;Normandie;Thermique fossile;0,175714441
2020-09;Normandie;Thermique fossile;0,380873611
2020-10;Normandie;Thermique fossile;0,195985764
2020-11;Normandie;Thermique fossile;0,30066676
2020-12;Normandie;Thermique fossile;0,371402655
2021-01;Normandie;Thermique fossile;0,525882396
2021-02;Normandie;Thermique fossile;0,381946768
2021-03;Normandie;Thermique fossile;0,34919709
2021-04;Normandie;Thermique fossile;0,148267604
2021-05;Normandie;Thermique fossile;0,141671255
2021-06;Normandie;Thermique fossile;0,135406696
2021-07;Normandie;Thermique fossile;0,144234628
2021-08;Normandie;Thermique fossile;0,138775038
2021-09;Normandie;Thermique fossile;0,128615002
2021-10;Normandie;Thermique fossile;0,129287259
2021-11;Normandie;Thermique fossile;0,238018194
2021-12;Normandie;Thermique fossile;0,291345776
2022-01;Normandie;Thermique fossile;0,279762554
2022-02;Normandie;Thermique fossile;0,231354901
2022-03;Normandie;Thermique fossile;0,208820188
2022-04;Normandie;Thermique fossile;0,175630152
2022-05;Normandie;Thermique fossile;0,153097298
2022-06;Normandie;Thermique fossile;0,146747879
2022-07;Normandie;Thermique fossile;0,152720904
2022-08;Normandie;Thermique fossile;0,166869049
2022-09;Normandie;Thermique fossile;0,168039128
2022-10;Normandie;Thermique fossile;0,140745111
2022-11;Normandie;Thermique fossile;0,220568688
2022-12;Normandie;Thermique fossile;0,298054636
2023-01;Normandie;Thermique fossile;0,237655105
2023-02;Normandie;Thermique fossile;0,242672664
2023-03;Normandie;Thermique fossile;0,250682203
2023-04;Normandie;Thermique fossile;0,119127727
2023-05;Normandie;Thermique fossile;0,133852609
2023-06;Normandie;Thermique fossile;0,140694778
2023-07;Normandie;Thermique fossile;0,140078319
2023-08;Normandie;Thermique fossile;0,145140841
2023-09;Normandie;Thermique fossile;0,12434804
2023-10;Normandie;Thermique fossile;0,139382945
2023-11;Normandie;Thermique fossile;0,208795455
2023-12;Normandie;Thermique fossile;0,26364906
2024-01;Normandie;Thermique fossile;0,270270776
2024-02;Normandie;Thermique fossile;0,22607849
2024-03;Normandie;Thermique fossile;0,232187939
2024-04;Normandie;Thermique fossile;0,163709132
2024-05;Normandie;Thermique fossile;0,158180219
2024-06;Normandie;Thermique fossile;0,131773341
2024-07;Normandie;Thermique fossile;0,146933693
2024-08;Normandie;Thermique fossile;0,146578397
2024-09;Normandie;Thermique fossile;0,142105887
2024-10;Normandie;Thermique fossile;0,146269956
2024-11;Normandie;Thermique fossile;0,168836052
2024-12;Normandie;Thermique fossile;0,198931685
2025-01;Normandie;Thermique fossile;0,235574396
2025-02;Normandie;Thermique fossile;0,202139169
2025-03;Normandie;Thermique fossile;0,193302502
2025-04;Normandie;Thermique fossile;0,134406249
2025-05;Normandie;Thermique fossile;0,136965204
2025-06;Normandie;Thermique fossile;0,120188259
2025-07;Normandie;Thermique fossile;0,121370626
2025-08;Normandie;Thermique fossile;0,110221718
2025-09;Normandie;Thermique fossile;0,104133049
2025-10;Normandie;Thermique fossile;0,113766642
2014-01;Normandie;Nucléaire;7,354683766
2014-02;Normandie;Nucléaire;5,173488712
2014-03;Normandie;Nucléaire;4,6389806
2014-04;Normandie;Nucléaire;5,449967305
2014-05;Normandie;Nucléaire;6,348344028
2014-06;Normandie;Nucléaire;5,97463467
2014-07;Normandie;Nucléaire;6,548800641
2014-08;Normandie;Nucléaire;6,216856743
2014-09;Normandie;Nucléaire;5,421926732
2014-10;Normandie;Nucléaire;5,965235842
2014-11;Normandie;Nucléaire;5,838821355
2014-12;Normandie;Nucléaire;7,159827022
2015-01;Normandie;Nucléaire;7,500122715
2015-02;Normandie;Nucléaire;6,040866589
2015-03;Normandie;Nucléaire;6,5789118
2015-04;Normandie;Nucléaire;5,534022764
2015-05;Normandie;Nucléaire;4,827348555
2015-06;Normandie;Nucléaire;3,949312717
2015-07;Normandie;Nucléaire;4,750823221
2015-08;Normandie;Nucléaire;4,422277213
2015-09;Normandie;Nucléaire;4,634923058
2015-10;Normandie;Nucléaire;5,464011663
2015-11;Normandie;Nucléaire;5,338837745
2015-12;Normandie;Nucléaire;5,737826023
2016-01;Normandie;Nucléaire;5,34312511
2016-02;Normandie;Nucléaire;5,63924742
2016-03;Normandie;Nucléaire;5,602576741
2016-04;Normandie;Nucléaire;4,162522233
2016-05;Normandie;Nucléaire;4,093285802
2016-06;Normandie;Nucléaire;4,877848053
2016-07;Normandie;Nucléaire;4,623665531
2016-08;Normandie;Nucléaire;4,340491802
2016-09;Normandie;Nucléaire;3,450380143
2016-10;Normandie;Nucléaire;3,569290504
2016-11;Normandie;Nucléaire;5,005196936
2016-12;Normandie;Nucléaire;6,575182846
2017-01;Normandie;Nucléaire;6,480639555
2017-02;Normandie;Nucléaire;4,776607599
2017-03;Normandie;Nucléaire;4,447582985
2017-04;Normandie;Nucléaire;4,187446236
2017-05;Normandie;Nucléaire;3,560531288
2017-06;Normandie;Nucléaire;3,240311917
2017-07;Normandie;Nucléaire;3,829516043
2017-08;Normandie;Nucléaire;3,880491294
2017-09;Normandie;Nucléaire;3,61605322
2017-10;Normandie;Nucléaire;3,555696322
2017-11;Normandie;Nucléaire;4,940303704
2017-12;Normandie;Nucléaire;6,497325574
2018-01;Normandie;Nucléaire;6,540971016
2018-02;Normandie;Nucléaire;5,639257931
2018-03;Normandie;Nucléaire;5,09376938
2018-04;Normandie;Nucléaire;5,069474855
2018-05;Normandie;Nucléaire;3,820363283
2018-06;Normandie;Nucléaire;4,190423062
2018-07;Normandie;Nucléaire;5,226958196
2018-08;Normandie;Nucléaire;5,348318336
2018-09;Normandie;Nucléaire;5,538719693
2018-10;Normandie;Nucléaire;5,066973461
2018-11;Normandie;Nucléaire;4,389107997
2018-12;Normandie;Nucléaire;4,475064081
2019-01;Normandie;Nucléaire;4,253722253
2019-02;Normandie;Nucléaire;4,477783227
2019-03;Normandie;Nucléaire;5,369057695
2019-04;Normandie;Nucléaire;5,184681247
2019-05;Normandie;Nucléaire;5,629632864
2019-06;Normandie;Nucléaire;5,158298474
2019-07;Normandie;Nucléaire;4,471226163
2019-08;Normandie;Nucléaire;3,605597483
2019-09;Normandie;Nucléaire;3,120806758
2019-10;Normandie;Nucléaire;2,337048531
2019-11;Normandie;Nucléaire;2,638242666
2019-12;Normandie;Nucléaire;3,013136908
2020-01;Normandie;Nucléaire;4,276701105
2020-02;Normandie;Nucléaire;4,074403201
2020-03;Normandie;Nucléaire;3,984728737
2020-04;Normandie;Nucléaire;3,465129218
2020-05;Normandie;Nucléaire;3,064760731
2020-06;Normandie;Nucléaire;2,999005734
